timestamp,open,high,low,close,volume
2025-05-26 21:00:00,109560.8,109612.8,109075.0,109288.0,1694.062
2025-05-26 22:00:00,109288.1,109874.3,109116.4,109145.1,2292.0624
2025-05-26 23:00:00,109145.1,109422.4,109005.0,109391.9,1572.1136
2025-05-27 00:00:00,109391.9,109637.9,109099.0,109109.1,2659.4889
2025-05-27 01:00:00,109109.1,109110.0,107469.3,108358.3,14098.6794
2025-05-27 02:00:00,108358.4,108650.0,107840.1,108229.1,4460.6939
2025-05-27 03:00:00,108229.2,109352.2,108226.1,108851.5,7604.1406
2025-05-27 04:00:00,108851.5,109300.0,108814.0,108894.7,2891.2808
2025-05-27 05:00:00,108894.7,108921.9,108452.1,108859.2,4961.5167
2025-05-27 06:00:00,108859.2,109209.9,108770.0,108770.1,4604.1958
2025-05-27 07:00:00,108770.2,109587.4,108770.1,109485.0,3504.9153
2025-05-27 08:00:00,109485.0,109736.4,109405.5,109644.7,3153.6197
2025-05-27 09:00:00,109644.7,109836.3,109365.0,109774.4,2623.1907
2025-05-27 10:00:00,109774.3,109800.0,109574.4,109643.3,1246.882
2025-05-27 11:00:00,109643.3,109720.0,109389.0,109546.3,1790.3965
2025-05-27 12:00:00,109546.2,109788.0,109388.0,109551.5,2552.3747
2025-05-27 13:00:00,109551.5,110722.0,109520.7,109795.3,16096.6825
2025-05-27 14:00:00,109795.4,110174.8,108610.5,109337.0,10813.7883
2025-05-27 15:00:00,109337.1,110241.5,108968.4,110104.0,9703.5787
2025-05-27 16:00:00,110103.9,110475.5,109907.5,110182.4,4220.8332
2025-05-27 17:00:00,110182.5,110428.0,109930.2,110209.0,2683.9016
2025-05-27 18:00:00,110209.0,110399.8,109792.0,109856.7,2372.6438
2025-05-27 19:00:00,109856.6,110021.9,109512.8,109838.1,2808.3548
2025-05-27 20:00:00,109838.2,109856.0,109511.0,109511.0,1412.0962
2025-05-27 21:00:00,109511.1,109657.6,108788.0,108884.2,3365.7226
2025-05-27 22:00:00,108884.2,109135.0,108555.6,108971.7,3047.0077
2025-05-27 23:00:00,108971.7,109125.6,108874.1,108895.5,1751.8526
2025-05-28 00:00:00,108895.6,109222.2,108660.8,109166.0,2875.4482
2025-05-28 01:00:00,109166.0,109250.0,108587.6,108650.9,2663.0271
2025-05-28 02:00:00,108650.8,108841.3,108362.0,108596.6,3614.0798
2025-05-28 03:00:00,108596.5,108924.4,108528.0,108815.6,1440.9966
2025-05-28 04:00:00,108815.5,109026.6,108580.0,108935.1,1888.8266
2025-05-28 05:00:00,108935.2,109036.0,108800.0,108926.2,1104.8195
2025-05-28 06:00:00,108926.2,108926.3,108588.0,108676.1,1504.4577
2025-05-28 07:00:00,108676.1,108968.4,108666.0,108763.1,1148.9821
2025-05-28 08:00:00,108763.1,109086.2,108555.6,108979.7,2607.9814
2025-05-28 09:00:00,108979.7,109027.9,108456.0,108757.5,3098.5894
2025-05-28 10:00:00,108757.5,108908.7,108185.9,108785.4,3692.1117
2025-05-28 11:00:00,108785.4,108901.4,108677.1,108810.0,1658.9249
2025-05-28 12:00:00,108810.1,109003.6,108720.5,108843.4,2300.7423
2025-05-28 13:00:00,108843.4,108960.0,107929.8,108029.3,6847.1645
2025-05-28 14:00:00,108029.3,108225.0,107430.0,107486.7,10941.9987
