time_utc,open,high,low,close,volume,volCcy,volCcyQuote,confirm,ts
2025-10-20 17:00:00+00:00,110630.1,111039.7,109803.1,110242.3,461158.58,4611.5858,508653389.06899,1,1760979600000
2025-10-20 18:00:00+00:00,110242.3,110929.5,110159.1,110875,196065.01,1960.6501,216730065.50195,1,1760983200000
2025-10-20 18:00:00+00:00,110242.3,110929.5,110159.1,110875,196065.01,1960.6501,216730065.50195,1,1760983200000
2025-10-20 18:00:00+00:00,110242.3,110929.5,110159.1,110875,196065.01,1960.6501,216730065.50195,1,1760983200000
2025-10-20 18:00:00+00:00,110242.3,110929.5,110159.1,110875,196065.01,1960.6501,216730065.50195,1,1760983200000
2025-10-20 18:00:00+00:00,110242.3,110929.5,110159.1,110875,196065.01,1960.6501,216730065.50195,1,1760983200000
2025-10-20 18:00:00+00:00,110242.3,110929.5,110159.1,110875,196065.01,1960.6501,216730065.50195,1,1760983200000
2025-10-20 18:00:00+00:00,110242.3,110929.5,110159.1,110875,196065.01,1960.6501,216730065.50195,1,1760983200000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 19:00:00+00:00,110875.1,111025.6,110460.6,110750,185632.57,1856.3257,205587431.69269,1,1760986800000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 20:00:00+00:00,110749.9,111289.5,110606.1,111040.2,230144.41,2301.4441,255479717.2342,1,1760990400000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 21:00:00+00:00,111040.2,111199.9,110393,110514,155004.89,1550.0489,171783272.7913,1,1760994000000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 22:00:00+00:00,110513.9,110817.3,110351.9,110744.3,81750.25,817.5025,90451906.72298,1,1760997600000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-20 23:00:00+00:00,110744.4,110776.5,110472.3,110487.8,123580.21,1235.8021,136653935.13625,1,1761001200000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 00:00:00+00:00,110487.8,110488,110116.3,110400.6,204931.42,2049.3142,226067202.40473,1,1761004800000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 01:00:00+00:00,110400.6,110441,109467.9,109815,303985.34,3039.8534,334087119.57544,1,1761008400000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 02:00:00+00:00,109815,109877.8,109265.6,109475.6,305832.49,3058.3249,334967270.52735,1,1761012000000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 03:00:00+00:00,109475.7,109576.8,109015.2,109015.2,228184.05,2281.8405,249498495.04355,1,1761015600000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 04:00:00+00:00,109015.2,109015.3,107600,107753.2,965481.84,9654.8184,1044646363.96537,1,1761019200000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 05:00:00+00:00,107753.3,107948.7,107408.3,107508.8,513596.86,5135.9686,553061278.98679,1,1761022800000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 06:00:00+00:00,107508.7,108162.7,107460.1,107860.1,325282.79,3252.8279,350853867.08366,1,1761026400000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 07:00:00+00:00,107860.1,108143.2,107605,108020,282404.53,2824.0453,304717045.94213,1,1761030000000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
2025-10-21 08:00:00+00:00,108020,108045.2,107427,107652,348070.4,3480.704,374827857.23756,1,1761033600000
