ℹ️ 22:14:06 | SOL-USDT-SWAP | tf=15m | TA=32.5 ML=77.0 News=50.0 Risk=47.2 | Final=49.3 (D) | Dir=flat | Gate=PASS (persist 8/5, conf 8/0.0, age 9/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:02 | BTC-USDT-SWAP | tf=15m | TA=33.2 ML=46.4 News=50.0 Risk=45.8 | Final=41.8 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:03 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=97.5 News=50.0 Risk=45.8 | Final=52.1 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:05 | ETH-USDT-SWAP | tf=15m | TA=29.5 ML=18.8 News=50.0 Risk=45.8 | Final=33.4 (D) | Dir=short | Gate=PASS (persist 8/5, conf 8/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:05 | ETH-USDT-SWAP | tf=15m | TA=29.5 ML=4.1 News=50.0 Risk=45.8 | Final=29.7 (D) | Dir=short | Gate=PASS (persist 8/5, conf 8/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:07 | SOL-USDT-SWAP | tf=15m | TA=33.4 ML=97.5 News=50.0 Risk=47.2 | Final=54.8 (D) | Dir=flat | Gate=PASS (persist 9/5, conf 9/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:08 | SOL-USDT-SWAP | tf=15m | TA=33.4 ML=97.5 News=50.0 Risk=47.2 | Final=54.8 (D) | Dir=flat | Gate=PASS (persist 9/5, conf 9/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:09 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=97.5 News=50.0 Risk=45.8 | Final=52.1 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:09 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=97.5 News=50.0 Risk=45.8 | Final=52.1 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:11 | ETH-USDT-SWAP | tf=15m | TA=29.5 ML=77.0 News=50.0 Risk=45.8 | Final=47.9 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:11 | ETH-USDT-SWAP | tf=15m | TA=29.5 ML=77.0 News=50.0 Risk=45.8 | Final=47.9 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:13 | SOL-USDT-SWAP | tf=15m | TA=33.3 ML=98.6 News=50.0 Risk=47.2 | Final=55.1 (D) | Dir=flat | Gate=PASS (persist 10/5, conf 10/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:15:14 | SOL-USDT-SWAP | tf=15m | TA=33.3 ML=98.6 News=50.0 Risk=47.2 | Final=55.1 (D) | Dir=flat | Gate=PASS (persist 10/5, conf 10/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:30:06 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=77.0 News=50.0 Risk=45.8 | Final=47.0 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:30:06 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=77.0 News=50.0 Risk=45.8 | Final=47.0 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:30:08 | ETH-USDT-SWAP | tf=15m | TA=29.5 ML=95.9 News=50.0 Risk=45.8 | Final=52.6 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:30:08 | ETH-USDT-SWAP | tf=15m | TA=29.5 ML=95.9 News=50.0 Risk=45.8 | Final=52.6 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:30:10 | SOL-USDT-SWAP | tf=15m | TA=32.8 ML=100.0 News=50.0 Risk=47.2 | Final=55.2 (D) | Dir=flat | Gate=PASS (persist 11/5, conf 11/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:30:11 | SOL-USDT-SWAP | tf=15m | TA=32.8 ML=100.0 News=50.0 Risk=47.2 | Final=55.2 (D) | Dir=flat | Gate=PASS (persist 11/5, conf 11/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:45:06 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=51.6 News=50.0 Risk=45.8 | Final=40.7 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:45:06 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=51.6 News=50.0 Risk=45.8 | Final=40.7 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:45:08 | ETH-USDT-SWAP | tf=15m | TA=27.2 ML=77.0 News=50.0 Risk=45.8 | Final=47.0 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:45:08 | ETH-USDT-SWAP | tf=15m | TA=27.2 ML=77.0 News=50.0 Risk=45.8 | Final=47.0 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:45:10 | SOL-USDT-SWAP | tf=15m | TA=35.4 ML=100.0 News=50.0 Risk=47.2 | Final=56.3 (D) | Dir=flat | Gate=PASS (persist 12/5, conf 12/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 22:45:10 | SOL-USDT-SWAP | tf=15m | TA=35.4 ML=100.0 News=50.0 Risk=47.2 | Final=56.3 (D) | Dir=flat | Gate=PASS (persist 12/5, conf 12/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:00:10 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=73.1 News=50.0 Risk=45.8 | Final=46.0 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:00:11 | BTC-USDT-SWAP | tf=15m | TA=27.2 ML=73.1 News=50.0 Risk=45.8 | Final=46.0 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:00:12 | ETH-USDT-SWAP | tf=15m | TA=27.2 ML=100.0 News=50.0 Risk=45.8 | Final=52.8 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:00:13 | ETH-USDT-SWAP | tf=15m | TA=27.2 ML=100.0 News=50.0 Risk=45.8 | Final=52.8 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:00:14 | SOL-USDT-SWAP | tf=15m | TA=36.0 ML=95.9 News=50.0 Risk=47.2 | Final=55.5 (D) | Dir=flat | Gate=PASS (persist 13/5, conf 13/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:00:15 | SOL-USDT-SWAP | tf=15m | TA=36.0 ML=95.9 News=50.0 Risk=47.2 | Final=55.5 (D) | Dir=flat | Gate=PASS (persist 13/5, conf 13/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:19:05 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=95.9 News=50.0 Risk=45.8 | Final=58.6 (D) | Dir=flat | Gate=PENDING (persist 0/5, conf 0/0.0, age 1/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:19:08 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=77.0 News=50.0 Risk=45.8 | Final=53.9 (D) | Dir=flat | Gate=PENDING (persist 0/5, conf 0/0.0, age 1/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:19:10 | SOL-USDT-SWAP | tf=15m | TA=43.4 ML=95.9 News=50.0 Risk=47.2 | Final=58.4 (D) | Dir=flat | Gate=PENDING (persist 0/5, conf 0/0.0, age 1/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:20:02 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=89.6 News=50.0 Risk=45.8 | Final=57.1 (D) | Dir=flat | Gate=PENDING (persist 1/5, conf 1/0.0, age 2/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:20:04 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=77.0 News=50.0 Risk=45.8 | Final=53.9 (D) | Dir=flat | Gate=PENDING (persist 1/5, conf 1/0.0, age 2/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:20:06 | SOL-USDT-SWAP | tf=15m | TA=43.5 ML=95.9 News=50.0 Risk=47.2 | Final=58.4 (D) | Dir=flat | Gate=PENDING (persist 1/5, conf 1/0.0, age 2/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:21:02 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=95.9 News=50.0 Risk=45.8 | Final=58.6 (D) | Dir=flat | Gate=PENDING (persist 2/5, conf 2/0.0, age 3/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:21:04 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=51.6 News=50.0 Risk=45.8 | Final=47.6 (D) | Dir=flat | Gate=PENDING (persist 2/5, conf 2/0.0, age 3/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:21:06 | SOL-USDT-SWAP | tf=15m | TA=43.3 ML=89.6 News=50.0 Risk=47.2 | Final=56.8 (D) | Dir=flat | Gate=PENDING (persist 2/5, conf 2/0.0, age 3/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:22:03 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=95.9 News=50.0 Risk=45.8 | Final=58.6 (D) | Dir=flat | Gate=PENDING (persist 3/5, conf 3/0.0, age 4/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:22:06 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=51.6 News=50.0 Risk=45.8 | Final=47.6 (D) | Dir=flat | Gate=PENDING (persist 3/5, conf 3/0.0, age 4/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:22:09 | SOL-USDT-SWAP | tf=15m | TA=43.3 ML=77.0 News=50.0 Risk=47.2 | Final=53.6 (D) | Dir=flat | Gate=PENDING (persist 3/5, conf 3/0.0, age 4/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:23:02 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=95.9 News=50.0 Risk=45.8 | Final=58.6 (D) | Dir=flat | Gate=PENDING (persist 4/5, conf 4/0.0, age 5/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:23:04 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=73.1 News=50.0 Risk=45.8 | Final=52.9 (D) | Dir=flat | Gate=PENDING (persist 4/5, conf 4/0.0, age 5/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:23:06 | SOL-USDT-SWAP | tf=15m | TA=43.2 ML=77.0 News=50.0 Risk=47.2 | Final=53.6 (D) | Dir=flat | Gate=PENDING (persist 4/5, conf 4/0.0, age 5/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:24:02 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=77.0 News=50.0 Risk=45.8 | Final=53.9 (D) | Dir=flat | Gate=PASS (persist 5/5, conf 5/0.0, age 6/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:24:04 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=77.0 News=50.0 Risk=45.8 | Final=53.9 (D) | Dir=flat | Gate=PASS (persist 5/5, conf 5/0.0, age 6/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:24:06 | SOL-USDT-SWAP | tf=15m | TA=43.1 ML=51.6 News=50.0 Risk=47.2 | Final=47.2 (D) | Dir=flat | Gate=PASS (persist 5/5, conf 5/0.0, age 6/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:25:02 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=87.5 News=50.0 Risk=45.8 | Final=56.5 (D) | Dir=flat | Gate=PASS (persist 6/5, conf 6/0.0, age 7/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:25:04 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=77.0 News=50.0 Risk=45.8 | Final=53.9 (D) | Dir=flat | Gate=PASS (persist 6/5, conf 6/0.0, age 7/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:25:06 | SOL-USDT-SWAP | tf=15m | TA=43.1 ML=73.1 News=50.0 Risk=47.2 | Final=52.6 (D) | Dir=flat | Gate=PASS (persist 6/5, conf 6/0.0, age 7/6, hyst=ok) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:26:02 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=89.6 News=50.0 Risk=45.8 | Final=57.1 (D) | Dir=flat | Gate=PASS (persist 7/5, conf 7/0.0, age 8/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:26:04 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=51.6 News=50.0 Risk=45.8 | Final=47.6 (D) | Dir=flat | Gate=PASS (persist 7/5, conf 7/0.0, age 8/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:26:06 | SOL-USDT-SWAP | tf=15m | TA=43.0 ML=77.0 News=50.0 Risk=47.2 | Final=53.5 (D) | Dir=flat | Gate=PASS (persist 7/5, conf 7/0.0, age 8/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:27:02 | BTC-USDT-SWAP | tf=15m | TA=47.5 ML=100.0 News=50.0 Risk=45.8 | Final=60.9 (C) | Dir=long | Gate=PENDING (persist 0/5, conf 0/0.0, age 9/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:27:05 | ETH-USDT-SWAP | tf=15m | TA=50.5 ML=97.5 News=50.0 Risk=45.8 | Final=61.4 (C) | Dir=long | Gate=PENDING (persist 0/5, conf 0/0.0, age 9/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:27:07 | SOL-USDT-SWAP | tf=15m | TA=43.3 ML=77.0 News=50.0 Risk=47.2 | Final=53.7 (D) | Dir=flat | Gate=PASS (persist 8/5, conf 8/0.0, age 9/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:28:02 | BTC-USDT-SWAP | tf=15m | TA=50.5 ML=97.5 News=50.0 Risk=45.8 | Final=61.4 (C) | Dir=long | Gate=PENDING (persist 1/5, conf 1/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:28:04 | ETH-USDT-SWAP | tf=15m | TA=50.5 ML=95.9 News=50.0 Risk=45.8 | Final=61.0 (C) | Dir=long | Gate=PENDING (persist 1/5, conf 1/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:28:06 | SOL-USDT-SWAP | tf=15m | TA=43.2 ML=77.0 News=50.0 Risk=47.2 | Final=53.6 (D) | Dir=flat | Gate=PASS (persist 9/5, conf 9/0.0, age 10/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:29:02 | BTC-USDT-SWAP | tf=15m | TA=50.5 ML=95.9 News=50.0 Risk=45.8 | Final=61.0 (C) | Dir=long | Gate=PENDING (persist 2/5, conf 2/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:29:04 | ETH-USDT-SWAP | tf=15m | TA=50.5 ML=95.9 News=50.0 Risk=45.8 | Final=61.0 (C) | Dir=long | Gate=PENDING (persist 2/5, conf 2/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:29:06 | SOL-USDT-SWAP | tf=15m | TA=43.0 ML=77.0 News=50.0 Risk=47.2 | Final=53.6 (D) | Dir=flat | Gate=PASS (persist 10/5, conf 10/0.0, age 11/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:30:02 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=23.1 News=50.0 Risk=45.8 | Final=40.4 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:30:04 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=95.9 News=50.0 Risk=45.8 | Final=58.6 (D) | Dir=long | Gate=PENDING (persist 0/5, conf 0/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:30:06 | SOL-USDT-SWAP | tf=15m | TA=43.6 ML=95.9 News=50.0 Risk=47.2 | Final=58.5 (D) | Dir=flat | Gate=PASS (persist 11/5, conf 11/0.0, age 12/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:30:08 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=20.0 News=50.0 Risk=45.8 | Final=39.7 (D) | Dir=short | Gate=PENDING (persist 1/5, conf 1/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:30:10 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=77.0 News=50.0 Risk=45.8 | Final=53.9 (D) | Dir=long | Gate=PENDING (persist 0/5, conf 0/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:30:13 | SOL-USDT-SWAP | tf=15m | TA=43.5 ML=98.6 News=50.0 Risk=47.2 | Final=59.1 (D) | Dir=flat | Gate=PASS (persist 12/5, conf 12/0.0, age 13/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:45:06 | BTC-USDT-SWAP | tf=15m | TA=44.5 ML=22.2 News=50.0 Risk=45.8 | Final=40.2 (D) | Dir=short | Gate=PENDING (persist 0/5, conf 0/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:45:08 | ETH-USDT-SWAP | tf=15m | TA=44.5 ML=73.1 News=50.0 Risk=45.8 | Final=52.9 (D) | Dir=long | Gate=PENDING (persist 0/5, conf 0/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
ℹ️ 23:45:10 | SOL-USDT-SWAP | tf=15m | TA=44.1 ML=77.0 News=50.0 Risk=47.2 | Final=54.0 (D) | Dir=flat | Gate=PASS (persist 13/5, conf 13/0.0, age 14/6, hyst=fail) | size=0.0% lev=1x SL=2.0ATR TP=4.0ATR | risk: exp=0% tier=T1 cb=OK | state: READY→READY | SKIP: No applicable transition rule
